,0,1,2
9435,1,0,0
9436,1,0,0
9437,1,0,0
9438,0,1,0
9439,1,0,0
9440,1,0,0
9441,0,0,1
9442,0,1,0
9443,0,1,0
9444,0,0,1
9445,0,1,0
9446,0,0,1
9447,0,1,0
9448,1,0,0
9449,0,0,1
9450,0,0,1
9451,0,0,1
9452,0,1,0
9453,1,0,0
9454,0,0,1
9455,0,1,0
9456,0,0,1
9457,0,1,0
9458,1,0,0
9459,0,0,1
9460,0,0,1
9461,1,0,0
9462,0,1,0
9463,0,0,1
9464,1,0,0
9465,0,0,1
9466,1,0,0
9467,0,1,0
9468,1,0,0
9469,0,1,0
9470,0,1,0
9471,0,1,0
9472,1,0,0
9473,1,0,0
9474,0,0,1
9475,0,1,0
9476,0,0,1
9477,0,0,1
9478,1,0,0
9479,0,0,1
9480,0,1,0
9481,1,0,0
9482,0,1,0
9483,1,0,0
9484,1,0,0
9485,1,0,0
9486,1,0,0
9487,0,0,1
9488,0,1,0
9489,1,0,0
9490,0,1,0
9491,0,1,0
9492,0,1,0
9493,0,1,0
9494,0,1,0
9495,0,1,0
9496,0,0,1
9497,1,0,0
9498,0,0,1
9499,1,0,0
9500,0,1,0
9501,0,0,1
9502,1,0,0
9503,0,1,0
9504,0,1,0
9505,0,0,1
9506,0,1,0
9507,1,0,0
9508,1,0,0
9509,0,1,0
9510,0,0,1
9511,0,0,1
9512,0,1,0
9513,0,1,0
9514,0,1,0
9515,0,0,1
9516,0,1,0
9517,0,0,1
9518,0,1,0
9519,0,1,0
9520,0,1,0
9521,1,0,0
9522,1,0,0
9523,0,0,1
9524,0,0,1
9525,0,0,1
9526,0,1,0
9527,0,1,0
9528,0,1,0
9529,0,0,1
9530,1,0,0
9531,1,0,0
9532,1,0,0
9533,0,0,1
9534,0,1,0
9535,1,0,0
9536,0,0,1
9537,0,1,0
9538,0,0,1
9539,1,0,0
9540,0,1,0
9541,1,0,0
9542,0,0,1
9543,1,0,0
9544,0,1,0
9545,0,1,0
9546,1,0,0
9547,0,1,0
9548,0,0,1
9549,0,0,1
9550,0,0,1
9551,0,1,0
9552,0,0,1
9553,1,0,0
9554,0,1,0
9555,1,0,0
9556,0,0,1
9557,0,1,0
9558,1,0,0
9559,1,0,0
9560,1,0,0
9561,1,0,0
9562,1,0,0
9563,0,1,0
9564,1,0,0
9565,0,1,0
9566,0,1,0
9567,0,0,1
9568,0,0,1
9569,0,1,0
9570,1,0,0
9571,1,0,0
9572,1,0,0
9573,0,1,0
9574,0,1,0
9575,0,1,0
9576,0,1,0
9577,0,1,0
9578,0,1,0
9579,0,0,1
9580,1,0,0
9581,0,1,0
9582,1,0,0
9583,0,1,0
9584,1,0,0
9585,0,1,0
9586,0,1,0
9587,0,1,0
9588,1,0,0
9589,0,0,1
9590,0,0,1
9591,0,1,0
9592,0,1,0
9593,0,0,1
9594,0,0,1
9595,0,0,1
9596,0,1,0
9597,1,0,0
9598,0,1,0
9599,0,1,0
9600,0,0,1
9601,0,1,0
9602,0,1,0
9603,0,0,1
9604,1,0,0
9605,0,0,1
9606,0,0,1
9607,1,0,0
9608,0,0,1
9609,0,1,0
9610,0,1,0
9611,1,0,0
9612,0,0,1
9613,0,1,0
9614,0,1,0
9615,0,0,1
9616,1,0,0
9617,0,1,0
9618,0,1,0
9619,1,0,0
9620,0,1,0
9621,0,0,1
9622,0,1,0
9623,0,0,1
9624,0,0,1
9625,1,0,0
9626,0,1,0
9627,0,0,1
9628,0,0,1
9629,1,0,0
9630,0,0,1
9631,0,0,1
9632,0,1,0
9633,0,0,1
9634,0,1,0
9635,1,0,0
9636,1,0,0
9637,0,1,0
9638,1,0,0
9639,0,0,1
9640,0,0,1
9641,1,0,0
9642,0,1,0
9643,0,0,1
9644,0,1,0
9645,1,0,0
9646,0,1,0
9647,1,0,0
9648,0,1,0
9649,1,0,0
9650,1,0,0
9651,1,0,0
9652,0,1,0
9653,1,0,0
9654,1,0,0
9655,0,1,0
9656,0,1,0
9657,1,0,0
9658,0,0,1
9659,0,1,0
9660,0,0,1
9661,0,1,0
9662,0,0,1
9663,0,1,0
9664,0,1,0
9665,0,1,0
9666,0,1,0
9667,0,0,1
9668,0,1,0
9669,0,0,1
9670,1,0,0
9671,0,1,0
9672,0,1,0
9673,0,1,0
9674,0,1,0
9675,0,1,0
9676,0,0,1
9677,0,1,0
9678,1,0,0
9679,1,0,0
9680,0,1,0
9681,0,1,0
9682,0,1,0
9683,0,1,0
9684,0,1,0
9685,0,1,0
9686,0,0,1
9687,1,0,0
9688,0,0,1
9689,1,0,0
9690,1,0,0
9691,0,0,1
9692,0,1,0
9693,0,0,1
9694,1,0,0
9695,0,1,0
9696,0,1,0
9697,0,1,0
9698,0,1,0
9699,1,0,0
9700,0,1,0
9701,0,1,0
9702,0,1,0
9703,0,0,1
9704,0,0,1
9705,0,1,0
9706,1,0,0
9707,0,0,1
9708,1,0,0
9709,0,1,0
9710,1,0,0
9711,1,0,0
9712,0,0,1
9713,0,1,0
9714,0,1,0
9715,0,0,1
9716,0,1,0
9717,0,1,0
9718,1,0,0
9719,0,1,0
9720,0,1,0
9721,1,0,0
9722,0,0,1
9723,1,0,0
9724,0,0,1
9725,0,0,1
9726,0,1,0
9727,1,0,0
9728,0,0,1
9729,0,0,1
9730,0,1,0
9731,1,0,0
9732,1,0,0
9733,0,1,0
9734,0,1,0
9735,0,1,0
9736,0,0,1
9737,1,0,0
9738,0,0,1
9739,0,0,1
9740,0,0,1
9741,0,1,0
9742,0,1,0
9743,0,0,1
9744,1,0,0
9745,0,1,0
9746,0,1,0
9747,0,1,0
9748,0,0,1
9749,1,0,0
9750,1,0,0
9751,0,1,0
9752,1,0,0
9753,1,0,0
9754,0,1,0
9755,0,1,0
9756,0,1,0
9757,0,0,1
9758,1,0,0
9759,0,0,1
9760,0,1,0
9761,1,0,0
9762,0,0,1
9763,1,0,0
9764,0,1,0
9765,0,0,1
9766,0,1,0
9767,0,1,0
9768,0,0,1
9769,0,0,1
9770,0,1,0
9771,0,1,0
9772,0,1,0
9773,0,0,1
9774,0,1,0
9775,1,0,0
9776,0,0,1
9777,0,1,0
9778,1,0,0
9779,0,1,0
9780,0,0,1
9781,1,0,0
9782,0,0,1
9783,0,1,0
9784,1,0,0
9785,1,0,0
9786,1,0,0
9787,0,0,1
9788,0,1,0
9789,1,0,0
9790,0,1,0
9791,0,1,0
9792,1,0,0
9793,0,0,1
9794,0,1,0
9795,1,0,0
9796,1,0,0
9797,0,1,0
9798,1,0,0
9799,1,0,0
9800,0,1,0
9801,0,0,1
9802,0,1,0
9803,1,0,0
9804,0,0,1
9805,0,1,0
9806,1,0,0
9807,1,0,0
9808,1,0,0
9809,0,1,0
9810,0,1,0
9811,0,1,0
9812,1,0,0
9813,0,1,0
9814,0,0,1
9815,1,0,0
9816,0,1,0
9817,1,0,0
9818,0,1,0
9819,1,0,0
9820,1,0,0
9821,1,0,0
9822,1,0,0
9823,0,0,1
9824,0,1,0
9825,0,0,1
9826,1,0,0
9827,0,1,0
9828,0,0,1
9829,0,0,1
9830,1,0,0
9831,0,1,0
9832,0,0,1
9833,0,1,0
9834,1,0,0
9835,1,0,0
9836,0,1,0
9837,0,0,1
9838,0,0,1
9839,1,0,0
9840,0,0,1
9841,0,0,1
9842,0,1,0
9843,0,0,1
9844,0,1,0
9845,0,0,1
9846,0,1,0
9847,0,1,0
9848,1,0,0
9849,0,0,1
9850,0,1,0
9851,1,0,0
9852,1,0,0
9853,0,0,1
9854,0,1,0
9855,0,1,0
9856,0,0,1
9857,0,0,1
9858,0,0,1
9859,0,1,0
9860,1,0,0
9861,1,0,0
9862,0,1,0
9863,0,1,0
9864,0,0,1
9865,0,0,1
9866,0,0,1
9867,0,1,0
9868,0,0,1
9869,0,1,0
9870,0,0,1
9871,0,0,1
9872,0,0,1
9873,0,1,0
9874,1,0,0
9875,0,0,1
9876,0,1,0
9877,1,0,0
9878,0,0,1
9879,0,0,1
9880,0,1,0
9881,1,0,0
9882,1,0,0
9883,0,1,0
9884,0,1,0
9885,0,1,0
9886,0,1,0
9887,1,0,0
9888,0,1,0
9889,0,0,1
9890,1,0,0
9891,0,0,1
9892,0,0,1
9893,1,0,0
9894,0,1,0
9895,0,1,0
9896,0,0,1
9897,0,0,1
9898,0,1,0
9899,0,0,1
9900,0,0,1
9901,1,0,0
9902,0,0,1
9903,1,0,0
9904,0,1,0
9905,1,0,0
9906,0,0,1
9907,1,0,0
9908,0,1,0
9909,0,1,0
9910,0,1,0
9911,0,1,0
9912,1,0,0
9913,1,0,0
9914,0,0,1
9915,1,0,0
9916,0,1,0
9917,0,1,0
9918,1,0,0
9919,0,1,0
9920,0,0,1
9921,0,1,0
9922,1,0,0
9923,0,0,1
9924,1,0,0
9925,1,0,0
9926,0,0,1
9927,1,0,0
9928,0,0,1
9929,0,0,1
9930,0,0,1
9931,1,0,0
9932,0,0,1
9933,0,1,0
9934,0,1,0
9935,0,0,1
9936,1,0,0
9937,0,1,0
9938,0,1,0
9939,0,0,1
9940,0,1,0
9941,1,0,0
9942,1,0,0
9943,0,1,0
9944,0,1,0
9945,1,0,0
9946,0,1,0
9947,0,0,1
9948,0,1,0
9949,0,1,0
9950,0,1,0
9951,1,0,0
9952,1,0,0
9953,1,0,0
9954,0,1,0
9955,0,1,0
9956,1,0,0
9957,0,1,0
9958,0,0,1
9959,0,1,0
9960,0,1,0
9961,0,1,0
9962,1,0,0
9963,0,1,0
9964,1,0,0
9965,0,0,1
9966,0,0,1
9967,1,0,0
9968,0,1,0
9969,0,0,1
9970,0,1,0
9971,0,0,1
9972,0,1,0
9973,0,0,1
9974,0,1,0
9975,0,0,1
9976,1,0,0
9977,0,1,0
9978,0,1,0
9979,0,1,0
9980,0,0,1
9981,1,0,0
9982,0,1,0
9983,0,1,0
9984,0,1,0
9985,0,1,0
9986,1,0,0
9987,0,0,1
9988,0,0,1
9989,0,0,1
9990,1,0,0
9991,1,0,0
9992,0,1,0
9993,1,0,0
9994,1,0,0
9995,1,0,0
9996,0,0,1
9997,0,0,1
9998,1,0,0
9999,0,0,1
10000,0,0,1
10001,1,0,0
10002,1,0,0
10003,0,0,1
10004,0,1,0
10005,0,1,0
10006,1,0,0
10007,1,0,0
10008,0,1,0
10009,1,0,0
10010,0,1,0
10011,0,0,1
10012,0,1,0
10013,0,0,1
10014,1,0,0
10015,0,1,0
10016,0,0,1
10017,0,1,0
10018,0,1,0
10019,0,1,0
10020,0,0,1
10021,0,1,0
10022,1,0,0
10023,0,1,0
10024,1,0,0
10025,1,0,0
10026,1,0,0
10027,1,0,0
10028,1,0,0
10029,0,1,0
10030,0,1,0
10031,0,0,1
10032,0,0,1
10033,0,1,0
10034,0,1,0
10035,0,1,0
10036,0,0,1
10037,0,1,0
10038,0,1,0
10039,1,0,0
10040,1,0,0
10041,0,0,1
10042,0,1,0
10043,1,0,0
10044,0,0,1
10045,0,1,0
10046,0,0,1
10047,0,0,1
10048,0,1,0
10049,1,0,0
10050,0,1,0
10051,1,0,0
10052,0,0,1
10053,0,1,0
10054,0,1,0
10055,1,0,0
10056,0,1,0
10057,0,0,1
10058,0,0,1
10059,0,1,0
10060,0,1,0
10061,1,0,0
10062,0,1,0
10063,0,1,0
10064,1,0,0
10065,0,1,0
10066,1,0,0
10067,0,1,0
10068,1,0,0
10069,1,0,0
10070,1,0,0
10071,0,1,0
10072,1,0,0
10073,0,0,1
10074,0,0,1
10075,1,0,0
10076,0,1,0
10077,1,0,0
10078,0,1,0
10079,1,0,0
10080,0,1,0
10081,0,0,1
10082,1,0,0
10083,0,0,1
10084,0,0,1
10085,0,1,0
10086,0,1,0
10087,1,0,0
10088,1,0,0
10089,1,0,0
10090,1,0,0
10091,1,0,0
10092,1,0,0
10093,0,1,0
10094,0,0,1
10095,0,1,0
10096,0,1,0
10097,0,0,1
10098,1,0,0
10099,0,1,0
10100,0,1,0
10101,1,0,0
10102,0,1,0
10103,0,1,0
10104,0,0,1
10105,0,1,0
10106,0,1,0
10107,0,1,0
10108,0,0,1
10109,0,1,0
10110,1,0,0
10111,1,0,0
10112,0,1,0
10113,1,0,0
10114,1,0,0
10115,0,1,0
10116,0,0,1
10117,0,1,0
10118,1,0,0
10119,0,0,1
10120,1,0,0
10121,0,0,1
10122,0,1,0
10123,1,0,0
10124,0,0,1
10125,0,1,0
10126,0,1,0
10127,0,0,1
10128,1,0,0
10129,0,1,0
10130,0,0,1
10131,1,0,0
10132,0,1,0
10133,0,1,0
10134,0,1,0
10135,0,1,0
10136,0,1,0
10137,0,1,0
10138,1,0,0
10139,0,0,1
10140,1,0,0
10141,0,1,0
10142,1,0,0
10143,0,1,0
10144,0,0,1
10145,1,0,0
10146,0,0,1
10147,0,1,0
10148,0,1,0
10149,0,0,1
10150,0,0,1
10151,0,1,0
10152,0,0,1
10153,0,0,1
10154,0,0,1
10155,0,1,0
10156,0,0,1
10157,0,1,0
10158,0,0,1
10159,1,0,0
10160,1,0,0
10161,1,0,0
10162,1,0,0
10163,1,0,0
10164,1,0,0
10165,1,0,0
10166,1,0,0
10167,0,0,1
10168,0,0,1
10169,1,0,0
10170,0,1,0
10171,0,1,0
10172,0,1,0
10173,0,1,0
10174,0,1,0
10175,0,1,0
10176,0,0,1
10177,0,1,0
10178,0,1,0
10179,1,0,0
10180,0,1,0
10181,1,0,0
10182,0,1,0
10183,1,0,0
10184,0,1,0
10185,0,0,1
10186,1,0,0
10187,0,1,0
10188,0,1,0
10189,1,0,0
10190,0,0,1
10191,0,1,0
10192,0,1,0
10193,0,1,0
10194,1,0,0
10195,1,0,0
10196,0,1,0
10197,1,0,0
10198,1,0,0
10199,0,1,0
10200,0,1,0
10201,1,0,0
10202,1,0,0
10203,1,0,0
10204,1,0,0
10205,0,0,1
10206,1,0,0
10207,0,0,1
10208,0,1,0
10209,0,1,0
10210,0,1,0
10211,0,1,0
10212,0,0,1
10213,0,1,0
10214,0,0,1
10215,0,0,1
10216,1,0,0
10217,1,0,0
10218,1,0,0
10219,0,1,0
10220,0,1,0
10221,1,0,0
10222,0,0,1
10223,0,1,0
10224,0,1,0
10225,0,1,0
10226,0,0,1
10227,0,0,1
10228,1,0,0
10229,0,1,0
10230,0,1,0
10231,1,0,0
10232,0,1,0
10233,0,1,0
10234,0,1,0
10235,0,0,1
10236,0,1,0
10237,0,0,1
10238,0,1,0
10239,0,1,0
10240,0,0,1
10241,0,1,0
10242,0,1,0
10243,1,0,0
10244,1,0,0
10245,1,0,0
10246,0,1,0
10247,1,0,0
10248,1,0,0
10249,0,0,1
10250,0,0,1
10251,0,0,1
10252,0,0,1
10253,1,0,0
10254,0,1,0
10255,0,1,0
10256,0,1,0
10257,1,0,0
10258,0,1,0
10259,0,1,0
10260,1,0,0
10261,1,0,0
10262,0,0,1
10263,1,0,0
10264,0,1,0
10265,0,0,1
10266,1,0,0
10267,1,0,0
10268,0,1,0
10269,0,1,0
10270,1,0,0
10271,1,0,0
10272,0,0,1
10273,1,0,0
10274,1,0,0
10275,0,1,0
10276,0,1,0
10277,0,1,0
10278,0,0,1
10279,0,0,1
10280,0,0,1
10281,1,0,0
10282,0,0,1
10283,0,0,1
10284,0,1,0
10285,1,0,0
10286,1,0,0
10287,0,1,0
10288,1,0,0
10289,0,1,0
10290,0,0,1
10291,0,0,1
10292,0,1,0
10293,0,0,1
10294,1,0,0
10295,1,0,0
10296,1,0,0
10297,0,0,1
10298,0,0,1
10299,1,0,0
10300,0,1,0
10301,0,1,0
10302,0,0,1
10303,1,0,0
10304,1,0,0
10305,0,0,1
10306,1,0,0
10307,1,0,0
10308,0,1,0
10309,0,0,1
10310,0,1,0
10311,0,1,0
10312,1,0,0
10313,1,0,0
10314,0,1,0
10315,1,0,0
10316,0,1,0
10317,0,1,0
10318,0,0,1
10319,0,1,0
10320,0,0,1
10321,0,1,0
10322,0,1,0
10323,0,0,1
10324,0,1,0
10325,1,0,0
10326,1,0,0
10327,0,1,0
10328,0,0,1
10329,1,0,0
10330,0,0,1
10331,0,0,1
10332,1,0,0
10333,0,0,1
10334,0,1,0
10335,1,0,0
10336,1,0,0
10337,0,1,0
10338,0,1,0
10339,0,1,0
10340,0,0,1
10341,0,1,0
10342,0,1,0
10343,1,0,0
10344,0,0,1
10345,1,0,0
10346,0,1,0
10347,1,0,0
10348,0,0,1
10349,0,0,1
10350,0,1,0
10351,0,1,0
10352,0,1,0
10353,1,0,0
10354,1,0,0
10355,0,0,1
10356,1,0,0
10357,1,0,0
10358,0,1,0
10359,1,0,0
10360,0,1,0
10361,1,0,0
10362,0,0,1
10363,1,0,0
10364,0,1,0
10365,0,1,0
10366,0,0,1
10367,0,0,1
10368,1,0,0
10369,0,0,1
10370,0,0,1
10371,1,0,0
10372,0,1,0
10373,1,0,0
10374,0,0,1
10375,1,0,0
10376,0,1,0
10377,0,1,0
10378,0,1,0
10379,0,0,1
10380,0,1,0
10381,0,0,1
10382,0,1,0
10383,0,0,1
10384,0,1,0
10385,0,1,0
10386,1,0,0
10387,0,1,0
10388,0,1,0
10389,0,0,1
10390,0,0,1
10391,1,0,0
10392,1,0,0
10393,0,1,0
10394,0,1,0
10395,0,1,0
10396,0,1,0
10397,0,1,0
10398,1,0,0
10399,0,0,1
10400,0,1,0
10401,1,0,0
10402,0,1,0
10403,0,1,0
10404,0,0,1
10405,0,1,0
10406,0,1,0
10407,0,1,0
10408,1,0,0
10409,1,0,0
10410,0,0,1
10411,0,1,0
10412,0,1,0
10413,1,0,0
10414,0,1,0
10415,0,1,0
10416,0,1,0
10417,0,0,1
10418,1,0,0
10419,0,1,0
10420,0,0,1
10421,1,0,0
10422,0,0,1
10423,0,0,1
10424,0,0,1
10425,1,0,0
10426,0,1,0
10427,0,0,1
10428,0,1,0
10429,0,1,0
10430,0,1,0
10431,1,0,0
10432,0,0,1
10433,0,1,0
10434,0,1,0
10435,1,0,0
10436,0,1,0
10437,0,0,1
10438,0,1,0
10439,0,1,0
10440,0,0,1
10441,1,0,0
10442,1,0,0
10443,1,0,0
10444,1,0,0
10445,0,1,0
10446,0,0,1
10447,1,0,0
10448,0,1,0
10449,1,0,0
10450,1,0,0
10451,0,1,0
10452,0,1,0
10453,0,1,0
10454,0,0,1
10455,0,1,0
10456,0,1,0
10457,0,0,1
10458,0,1,0
10459,1,0,0
10460,1,0,0
10461,0,1,0
10462,1,0,0
10463,1,0,0
10464,0,1,0
10465,0,0,1
10466,0,1,0
10467,0,1,0
10468,0,1,0
10469,0,1,0
10470,0,0,1
10471,1,0,0
10472,1,0,0
10473,0,1,0
10474,0,1,0
10475,0,1,0
10476,1,0,0
10477,0,1,0
10478,0,0,1
10479,0,0,1
10480,1,0,0
10481,0,0,1
10482,0,0,1
10483,0,1,0
10484,1,0,0
10485,1,0,0
10486,0,1,0
10487,0,1,0
10488,1,0,0
10489,0,0,1
10490,1,0,0
10491,0,0,1
10492,1,0,0
10493,0,1,0
10494,1,0,0
10495,0,1,0
10496,1,0,0
10497,0,1,0
10498,1,0,0
10499,1,0,0
10500,0,0,1
10501,1,0,0
10502,0,0,1
10503,0,0,1
10504,0,1,0
10505,0,1,0
10506,1,0,0
10507,0,1,0
10508,0,0,1
10509,1,0,0
10510,1,0,0
10511,1,0,0
10512,1,0,0
10513,1,0,0
10514,1,0,0
10515,1,0,0
10516,1,0,0
10517,1,0,0
10518,0,0,1
10519,0,1,0
10520,0,1,0
10521,1,0,0
10522,0,0,1
10523,0,0,1
10524,1,0,0
10525,1,0,0
10526,0,1,0
10527,0,0,1
10528,1,0,0
10529,0,0,1
10530,0,1,0
10531,1,0,0
10532,0,0,1
10533,0,1,0
10534,0,1,0
10535,1,0,0
10536,0,1,0
10537,0,1,0
10538,1,0,0
10539,0,1,0
10540,0,1,0
10541,0,0,1
10542,0,1,0
10543,1,0,0
10544,1,0,0
10545,1,0,0
10546,0,1,0
10547,0,1,0
10548,1,0,0
10549,0,0,1
10550,1,0,0
10551,0,0,1
10552,0,1,0
10553,1,0,0
10554,0,0,1
10555,1,0,0
10556,0,0,1
10557,0,0,1
10558,0,1,0
10559,0,0,1
10560,1,0,0
10561,0,0,1
10562,0,0,1
10563,0,0,1
10564,1,0,0
10565,0,0,1
10566,0,1,0
10567,0,1,0
10568,0,0,1
10569,0,1,0
10570,0,0,1
10571,0,1,0
10572,0,0,1
10573,0,0,1
10574,0,0,1
10575,1,0,0
10576,1,0,0
10577,0,1,0
10578,0,0,1
10579,1,0,0
10580,1,0,0
10581,0,1,0
10582,1,0,0
10583,0,1,0
10584,1,0,0
10585,1,0,0
10586,0,1,0
10587,0,1,0
10588,1,0,0
10589,1,0,0
10590,1,0,0
10591,1,0,0
10592,0,1,0
10593,0,0,1
10594,0,1,0
10595,1,0,0
10596,0,1,0
10597,0,1,0
10598,0,0,1
10599,0,0,1
10600,0,1,0
10601,1,0,0
10602,0,1,0
10603,0,0,1
10604,1,0,0
10605,0,1,0
10606,0,1,0
10607,0,1,0
10608,0,1,0
10609,0,1,0
10610,1,0,0
10611,0,0,1
10612,0,0,1
10613,0,1,0
10614,0,1,0
10615,0,0,1
10616,1,0,0
10617,0,1,0
10618,0,1,0
10619,0,1,0
10620,1,0,0
10621,0,0,1
10622,0,0,1
10623,1,0,0
10624,0,1,0
10625,1,0,0
10626,0,0,1
10627,0,1,0
10628,0,1,0
10629,0,0,1
10630,0,1,0
10631,0,1,0
10632,1,0,0
10633,0,0,1
10634,0,1,0
10635,0,0,1
10636,0,0,1
10637,0,1,0
10638,0,1,0
10639,0,0,1
10640,0,0,1
10641,0,1,0
10642,0,0,1
10643,0,0,1
10644,1,0,0
10645,0,1,0
10646,0,0,1
10647,0,1,0
10648,1,0,0
10649,0,0,1
10650,0,0,1
10651,1,0,0
10652,0,0,1
10653,0,1,0
10654,0,0,1
10655,1,0,0
10656,0,0,1
10657,1,0,0
10658,0,1,0
10659,0,1,0
10660,0,0,1
10661,1,0,0
10662,0,1,0
10663,0,1,0
10664,0,1,0
10665,1,0,0
10666,1,0,0
10667,0,0,1
10668,1,0,0
10669,1,0,0
10670,0,1,0
10671,0,0,1
10672,1,0,0
10673,0,1,0
10674,1,0,0
10675,0,0,1
10676,0,1,0
10677,0,0,1
10678,0,1,0
10679,0,1,0
10680,0,1,0
10681,0,1,0
10682,0,1,0
10683,0,1,0
10684,1,0,0
10685,0,0,1
10686,0,1,0
10687,0,1,0
10688,0,1,0
10689,0,1,0
10690,0,1,0
10691,0,1,0
10692,0,1,0
10693,0,1,0
10694,0,1,0
10695,0,1,0
10696,0,1,0
10697,0,0,1
10698,0,0,1
10699,0,1,0
10700,0,0,1
10701,0,1,0
10702,1,0,0
10703,0,1,0
10704,0,1,0
10705,0,1,0
10706,1,0,0
10707,0,0,1
10708,0,0,1
10709,0,1,0
10710,1,0,0
10711,1,0,0
10712,0,0,1
10713,1,0,0
10714,0,0,1
10715,0,0,1
10716,0,1,0
10717,0,1,0
10718,1,0,0
10719,1,0,0
10720,1,0,0
10721,0,1,0
10722,1,0,0
10723,1,0,0
10724,1,0,0
10725,0,0,1
10726,0,0,1
10727,0,1,0
10728,0,0,1
10729,0,1,0
10730,0,1,0
10731,1,0,0
10732,0,1,0
10733,1,0,0
10734,1,0,0
10735,1,0,0
10736,0,1,0
10737,0,1,0
10738,0,1,0
10739,0,0,1
10740,1,0,0
10741,1,0,0
10742,1,0,0
10743,0,1,0
10744,1,0,0
10745,0,0,1
10746,1,0,0
10747,0,1,0
10748,1,0,0
10749,1,0,0
10750,0,1,0
10751,1,0,0
10752,0,1,0
10753,0,1,0
10754,1,0,0
10755,0,0,1
10756,0,0,1
10757,1,0,0
10758,0,1,0
10759,1,0,0
10760,0,0,1
10761,0,0,1
10762,0,1,0
10763,0,0,1
10764,0,0,1
10765,0,1,0
10766,0,0,1
10767,1,0,0
10768,1,0,0
10769,0,1,0
10770,1,0,0
10771,0,0,1
10772,0,0,1
10773,0,1,0
10774,0,0,1
10775,0,1,0
10776,0,1,0
10777,0,0,1
10778,0,1,0
10779,0,1,0
10780,0,1,0
10781,0,1,0
10782,0,1,0
10783,1,0,0
10784,1,0,0
10785,1,0,0
10786,0,0,1
10787,0,1,0
10788,0,1,0
10789,1,0,0
10790,1,0,0
10791,0,1,0
10792,0,0,1
10793,0,0,1
10794,0,0,1
10795,0,0,1
10796,0,1,0
10797,0,0,1
10798,0,1,0
10799,0,0,1
10800,0,0,1
10801,1,0,0
10802,0,0,1
10803,1,0,0
10804,0,1,0
10805,1,0,0
10806,0,1,0
10807,0,1,0
10808,0,1,0
10809,0,1,0
10810,0,1,0
10811,0,0,1
10812,0,0,1
10813,0,0,1
10814,0,0,1
10815,0,1,0
10816,0,0,1
10817,0,1,0
10818,0,0,1
10819,1,0,0
10820,0,1,0
10821,0,1,0
10822,0,1,0
10823,0,0,1
10824,0,0,1
10825,1,0,0
10826,0,1,0
10827,0,1,0
10828,0,1,0
10829,0,1,0
10830,0,0,1
10831,0,1,0
10832,0,1,0
10833,0,0,1
10834,0,1,0
10835,0,1,0
10836,1,0,0
10837,0,0,1
10838,0,1,0
10839,0,1,0
10840,0,0,1
10841,1,0,0
10842,0,0,1
10843,0,0,1
10844,0,1,0
10845,0,0,1
10846,0,1,0
10847,1,0,0
10848,1,0,0
10849,0,1,0
10850,0,1,0
10851,0,1,0
10852,0,0,1
10853,1,0,0
10854,0,1,0
10855,1,0,0
10856,0,1,0
10857,1,0,0
10858,0,0,1
10859,0,0,1
10860,1,0,0
10861,0,0,1
10862,1,0,0
10863,0,1,0
10864,1,0,0
10865,1,0,0
10866,0,1,0
10867,1,0,0
10868,0,1,0
10869,0,1,0
10870,0,1,0
10871,0,1,0
10872,0,0,1
10873,0,1,0
10874,0,1,0
10875,1,0,0
10876,1,0,0
10877,1,0,0
10878,1,0,0
10879,0,0,1
10880,1,0,0
10881,0,1,0
10882,0,1,0
10883,0,1,0
10884,1,0,0
10885,0,1,0
10886,0,1,0
10887,1,0,0
10888,0,1,0
10889,1,0,0
10890,1,0,0
10891,0,1,0
10892,0,1,0
10893,1,0,0
10894,1,0,0
10895,1,0,0
10896,1,0,0
10897,1,0,0
10898,0,0,1
10899,0,0,1
10900,1,0,0
10901,1,0,0
10902,1,0,0
10903,0,1,0
10904,1,0,0
10905,0,1,0
10906,1,0,0
10907,0,0,1
10908,0,0,1
10909,0,0,1
10910,1,0,0
10911,0,0,1
10912,0,1,0
10913,0,1,0
10914,0,1,0
10915,1,0,0
10916,0,1,0
10917,0,1,0
10918,1,0,0
10919,0,1,0
10920,0,1,0
10921,1,0,0
10922,0,0,1
10923,1,0,0
10924,0,1,0
10925,0,1,0
10926,0,0,1
10927,0,1,0
10928,0,0,1
10929,0,1,0
10930,0,1,0
10931,0,1,0
10932,0,1,0
10933,0,1,0
10934,1,0,0
10935,0,1,0
10936,0,0,1
10937,0,1,0
10938,0,1,0
10939,0,1,0
10940,0,0,1
10941,0,0,1
10942,0,1,0
10943,0,0,1
10944,1,0,0
10945,0,1,0
10946,1,0,0
10947,1,0,0
10948,0,1,0
10949,1,0,0
10950,1,0,0
10951,0,1,0
10952,1,0,0
10953,1,0,0
10954,0,1,0
10955,0,1,0
10956,1,0,0
10957,0,0,1
10958,0,0,1
10959,1,0,0
10960,0,1,0
10961,0,1,0
10962,0,1,0
10963,0,1,0
10964,0,1,0
10965,0,1,0
10966,0,1,0
10967,0,1,0
10968,0,1,0
10969,0,0,1
10970,0,1,0
10971,0,0,1
10972,0,1,0
10973,0,1,0
10974,0,0,1
10975,0,0,1
10976,1,0,0
10977,0,0,1
10978,0,0,1
10979,0,0,1
10980,0,1,0
10981,0,1,0
10982,0,1,0
10983,0,1,0
10984,0,1,0
10985,0,1,0
10986,1,0,0
10987,0,1,0
10988,0,1,0
